,Date,Close,High,Low,Open,Volume,Ticker
0,2020-01-02,28.68400001525879,0.003732354556628091,0.010933428363644852,0.007362724510760969,0.12838503676243684,TSLA
1,2020-01-03,29.534000396728516,0.0070978306689460785,0.01326906591315833,0.009728260681518365,0.26820505308019776,TSLA
2,2020-01-06,30.1026668548584,0.006745395281697486,0.013742025180009908,0.009723827741324513,0.13857346417383365,TSLA
3,2020-01-07,31.270666122436523,0.009644325524752737,0.01579358314833299,0.01281823995168569,0.26996162002947505,TSLA
4,2020-01-08,32.80933380126953,0.013524011660882101,0.018077009910155796,0.01463674368869234,0.49482592692817134,TSLA
5,2020-01-09,32.089332580566406,0.01356879133650972,0.018789526364857388,0.018096336267141695,0.44898054686880073,TSLA
6,2020-01-10,31.876667022705078,0.011566838990589245,0.01891697797634396,0.01583281270960501,0.18649756149171193,TSLA
7,2020-01-13,34.990665435791016,0.017444142489274977,0.02172711247157908,0.017564095810354625,0.41637893557468564,TSLA
8,2020-01-14,35.861331939697266,0.020590067604292855,0.026779213512932117,0.025068750545604847,0.45840429117776116,TSLA
9,2020-01-15,34.56666564941406,0.019207765797469717,0.025533851789442584,0.02292498405177857,0.26125847509642464,TSLA
10,2020-01-16,34.232666015625,0.015830735239502527,0.02175321786542441,0.01760105671819235,0.33531744013260384,TSLA
11,2020-01-17,34.03333282470703,0.016005506561175026,0.023440833605414622,0.01965020024242261,0.19785081660016807,TSLA
12,2020-01-21,36.47999954223633,0.02075906170314075,0.02731820949720027,0.022997425400786232,0.26862893506602725,TSLA
13,2020-01-22,37.97066879272461,0.027391792874775875,0.032030949205300314,0.029153730313674263,0.49863577821680644,TSLA
14,2020-01-23,38.14666748046875,0.025586282634857113,0.031493490899902214,0.028024193464812365,0.299953813818824,TSLA
15,2020-01-24,37.654666900634766,0.02441053100773309,0.03128772310687963,0.028967445307817828,0.21013491654950567,TSLA
16,2020-01-27,37.201332092285156,0.023049899985239153,0.02898739945095901,0.024733141441729715,0.19749475573207131,TSLA
17,2020-01-28,37.793331146240234,0.02483663218473231,0.031874316842228294,0.028651056891195452,0.1666429292754602,TSLA
18,2020-01-29,38.732666015625,0.026712923735480704,0.03331009593024905,0.02971554626457914,0.2685950245071609,TSLA
19,2020-01-30,42.72066879272461,0.0355353793923098,0.041075593892437944,0.03810283830755048,0.4585653663323764,TSLA
20,2020-01-31,43.371334075927734,0.03584159699696156,0.04330527218770001,0.03922351773583418,0.23329074167139718,TSLA
21,2020-02-03,52.0,0.05507247581822097,0.049601206060408916,0.044204442092015815,0.764765844199972,TSLA
22,2020-02-04,59.137332916259766,0.08148352519739661,0.07422598210187487,0.07514414817505286,1.0,TSLA
23,2020-02-05,48.97999954223633,0.06371582930250477,0.054298586553281215,0.06631774971841312,0.7878046778937745,TSLA
24,2020-02-06,49.930667877197266,0.056472109293517925,0.05167118542159526,0.04808243570030824,0.6429557256961329,TSLA
25,2020-02-07,49.871334075927734,0.05270508726745092,0.05827424209170439,0.05261096328204943,0.2560820282854753,TSLA
26,2020-02-10,51.41866683959961,0.05996180809403877,0.06171396821686311,0.06287885406397956,0.3853779026590625,TSLA
27,2020-02-11,51.62533187866211,0.05469260068880116,0.0625738997481528,0.05826458631264913,0.16509999884704102,TSLA
28,2020-02-12,51.15266799926758,0.055593913569300046,0.06339851738584962,0.0596070311879592,0.17061046466282392,TSLA
29,2020-02-13,53.599998474121094,0.059674368529812616,0.059042035905100355,0.05428014292103738,0.41250804528009105,TSLA
30,2020-02-14,53.33533477783203,0.05894783523596882,0.06679678768867164,0.06098938944463305,0.2328566865179078,TSLA
31,2020-02-18,57.22666549682617,0.06574089053972365,0.07399257123613687,0.06902924557000595,0.24452191876793444,TSLA
32,2020-02-19,61.16133117675781,0.07798660280209936,0.08453596076433992,0.08113782170953107,0.39781968670712875,TSLA
33,2020-02-20,59.96066665649414,0.07325182570055923,0.07822774303414337,0.0794302006960376,0.2657702749535934,TSLA
34,2020-02-21,60.06666564941406,0.07340493450288511,0.08137724325599968,0.0786954070196674,0.20947705170749836,TSLA
35,2020-02-24,55.58599853515625,0.06624643472929811,0.07243240710763324,0.06864484874456978,0.22435361388216896,TSLA
36,2020-02-25,53.32733154296875,0.06524979353970198,0.06702712319666954,0.0701233019776979,0.2599308767168068,TSLA
37,2020-02-26,51.91999816894531,0.05899694576246925,0.06535485788517068,0.06029155667610057,0.2055892061334706,TSLA
38,2020-02-27,45.266666412353516,0.04837474882356341,0.048907115391938795,0.05252964759284453,0.3783923275325931,TSLA
39,2020-02-28,44.53266525268555,0.041261028725604026,0.0400805311420478,0.037700701261529336,0.37747165585937154,TSLA
40,2020-03-02,49.574668884277344,0.04894095798528751,0.05162051231277464,0.049759009212825646,0.30917748583047294,TSLA
41,2020-03-03,49.70066833496094,0.058082632064369366,0.056141296977473394,0.06361808914035316,0.40394054258250606,TSLA
42,2020-03-04,49.96666717529297,0.05223854553067947,0.057464983669235324,0.05755049379019949,0.22192561786733783,TSLA
43,2020-03-05,48.30266571044922,0.04923850562321107,0.0564422778461298,0.05160856045080837,0.15077617878189203,TSLA
44,2020-03-06,46.89866638183594,0.043641409828992506,0.0512519702279362,0.04661580928090341,0.18146862561183125,TSLA
45,2020-03-09,40.53333282470703,0.037286010147886114,0.03907931767617744,0.034106568102215414,0.25625497213569376,TSLA
46,2020-03-10,43.02199935913086,0.03800821259085711,0.03953999747890959,0.042096164499168996,0.23117302727019323,TSLA
47,2020-03-11,42.28200149536133,0.0359253708604096,0.040307800079041965,0.03925308477014245,0.1926523279259556,TSLA
48,2020-03-12,37.369998931884766,0.027391792874775875,0.03005771181188146,0.030484348375261018,0.2873746920073491,TSLA
49,2020-03-13,36.44133377075195,0.029279638871173477,0.023262708885107432,0.032570452807329,0.3506382306284237,TSLA
50,2020-03-16,29.67133331298828,0.01300113580283381,0.014075253371255474,0.014015789439266145,0.31417081562354393,TSLA
51,2020-03-17,28.68000030517578,0.00967610438277934,0.006985415897937067,0.009655815102605943,0.37360076556477695,TSLA
52,2020-03-18,24.08133316040039,0.0,0.0,0.0021141952296132305,0.3700672853309026,TSLA
53,2020-03-19,28.50933265686035,0.006808948865259429,0.0012207984018824392,0.0,0.4787387578019718,TSLA
54,2020-03-20,28.50200080871582,0.010419973477588246,0.011559949029196555,0.009388214407544608,0.44635417408460143,TSLA
55,2020-03-23,28.952667236328125,0.005364539846826152,0.009212027622195425,0.008708126089501854,0.24575626311066978,TSLA
56,2020-03-24,33.66666793823242,0.015719513368900664,0.018963046835290813,0.015168988375384183,0.3549601313559408,TSLA
57,2020-03-25,35.95000076293945,0.02197525389003699,0.024661636400665272,0.025215113710287958,0.3266024265039502,TSLA
58,2020-03-26,35.21066665649414,0.022408578661812617,0.02483669454996875,0.025531510586719854,0.26146024292167946,TSLA
59,2020-03-27,34.29066848754883,0.017468697752525186,0.02203883951885307,0.01926432295031865,0.21053845220001532,TSLA
60,2020-03-30,33.47533416748047,0.01614706091785169,0.021608878146576437,0.020041990941388234,0.17019675584465438,TSLA
61,2020-03-31,34.93333435058594,0.019947308173897102,0.02249490628497506,0.018709900872943212,0.26808636612416553,TSLA
62,2020-04-01,32.104000091552734,0.015757069449751887,0.019131958662482275,0.019116470859158206,0.19317285500455417,TSLA
63,2020-04-02,30.29800033569336,0.012913031088512966,0.01472480846628061,0.015720457979233556,0.3034703387732652,TSLA
64,2020-04-03,32.000667572021484,0.0159795131909556,0.018101577625131073,0.01992962775120726,0.34931232777674914,TSLA
65,2020-04-06,34.41600036621094,0.016775381423677224,0.02264233014829955,0.020180968692351427,0.21942980073477397,TSLA
66,2020-04-07,36.36333465576172,0.02313078936976619,0.02792170012664675,0.025178152802450234,0.27060083406410584,TSLA
67,2020-04-08,36.589332580566406,0.022005586376111816,0.02807371945310861,0.02653833789834526,0.18135163418374234,TSLA
68,2020-04-09,38.20000076293945,0.024601195890910185,0.031725364086770146,0.027704844114854403,0.1982051819403215,TSLA
69,2020-04-13,43.39666748046875,0.03569715816136387,0.0353217225750009,0.03185487981821155,0.3478423050498926,TSLA
70,2020-04-14,47.32600021362305,0.04867952005626337,0.052505011559039604,0.04794198594248678,0.4851987192660127,TSLA
71,2020-04-15,48.65533447265625,0.05030448175168503,0.05520304926464769,0.054303796548484,0.36652024087348173,TSLA
72,2020-04-16,49.680667877197266,0.051217349077833124,0.054699375960708806,0.05059878066565691,0.3170260846800912,TSLA
73,2020-04-17,50.259334564208984,0.053456184089527514,0.06098610133367018,0.05878056701551904,0.1893579171320891,TSLA
74,2020-04-20,49.75733184814453,0.05210132202487561,0.055542419384637075,0.052928832165339605,0.2167983413667447,TSLA
75,2020-04-21,45.781333923339844,0.050333367865808054,0.049642670669482004,0.0525473878134295,0.3094165552704808,TSLA
76,2020-04-22,48.807334899902344,0.04754132450999057,0.05193377703891868,0.04868269302571864,0.20694562848812487,TSLA
77,2020-04-23,47.04199981689453,0.04754132450999057,0.054148096118953,0.05217481780171663,0.19119756495058893,TSLA
78,2020-04-24,48.34333419799805,0.04706899728541193,0.05338798191317091,0.049692481270679635,0.1907787695485894,TSLA
79,2020-04-27,53.25,0.057000762374390807,0.059042035905100355,0.05365475150151256,0.3174245337467709,TSLA
80,2020-04-28,51.27466583251953,0.05779663887209502,0.06237273620500398,0.06223425041701151,0.22485888120927766,TSLA
