Date,Close,High,Low,Open,Volume,Ticker
,NVDA,NVDA,NVDA,NVDA,NVDA,
2020-06-16,9.03933334350586,9.23694649746912,8.810322587730733,9.195330819969957,535716000,NVDA
2020-06-17,9.206296920776367,9.269094037882377,9.041079473800002,9.08444047440057,408304000,NVDA
2020-06-18,9.188353538513184,9.252645949536891,9.085186049512535,9.19732441785952,254408000,NVDA
2020-06-19,9.231465339660645,9.414624551280685,9.19757523890359,9.21277640019517,524160000,NVDA
2020-06-22,9.496110916137695,9.500596831669908,9.2434262051228,9.270090738006576,398468000,NVDA
2020-06-23,9.41960620880127,9.611487193963281,9.377243355891153,9.52028119983212,375108000,NVDA
2020-06-24,9.205799102783203,9.525766870379229,9.115091202286816,9.445774215524738,449372000,NVDA
2020-06-25,9.459479331970215,9.474431433240637,9.152719326384089,9.325661400255632,376072000,NVDA
2020-06-26,9.125555992126465,9.469446690750026,9.095652742430946,9.469446690750026,592084000,NVDA
2020-06-29,9.170412063598633,9.174897979179185,8.87137669129066,9.140259752452296,342248000,NVDA
2020-06-30,9.467205047607422,9.495612994745153,9.23669894916683,9.2840458445988,367892000,NVDA
2020-07-01,9.49935245513916,9.54495594489981,9.382729085028771,9.49013251377238,326648000,NVDA
2020-07-02,9.581337928771973,9.706184995673514,9.547446875204932,9.60800151458769,364056000,NVDA
2020-07-06,9.80760669708252,9.876883155460774,9.681264331232601,9.71042040806063,315892000,NVDA
2020-07-07,9.84000015258789,10.03761235433685,9.819067784478827,9.914260627806415,357800000,NVDA
2020-07-08,10.183145523071289,10.192117355273028,9.933451390758673,9.961610281782187,365480000,NVDA
2020-07-09,10.475200653076172,10.536004334861001,10.200586422895487,10.346864892469583,494548000,NVDA
2020-07-10,10.445548057556152,10.620981673566826,10.345371165118713,10.554695830541807,497676000,NVDA
2020-07-13,10.01992130279541,10.75754119269287,9.992758651355837,10.560926145450688,457076000,NVDA
2020-07-14,10.343626976013184,10.369294322604768,9.754028984141096,10.042598175407388,542676000,NVDA
2020-07-15,10.19435977935791,10.399447611037697,10.02341110936566,10.380758670576666,403984000,NVDA
2020-07-16,10.102156639099121,10.173924635784381,9.863675893315522,9.982791736655608,344964000,NVDA
2020-07-17,10.168691635131836,10.21554041339797,10.055307952570034,10.19261461777992,266284000,NVDA
2020-07-20,10.476943969726562,10.497378217854122,10.12408245279514,10.241204840369592,284852000,NVDA
2020-07-21,10.295282363891602,10.526038461641557,10.253666681461006,10.479188735913805,277036000,NVDA
2020-07-22,10.405177116394043,10.568400158790519,10.258400527525158,10.334156308955176,367292000,NVDA
2020-07-23,10.09717082977295,10.513078546007513,9.998987375672119,10.416390396871591,411660000,NVDA
2020-07-24,10.161712646484375,10.331415031399883,9.745555856946444,9.843240245664335,473292000,NVDA
2020-07-27,10.387985229492188,10.4081694753929,10.184889869995407,10.199343854779485,292132000,NVDA
2020-07-28,10.182647705078125,10.348612346593871,10.176418374907366,10.340887711012062,271636000,NVDA
2020-07-29,10.431841850280762,10.482428412987407,10.313723200733138,10.357332306514728,284508000,NVDA
2020-07-30,10.579864501953125,10.58883538202943,10.26213925755088,10.341632833422555,308880000,NVDA
2020-07-31,10.580611228942871,10.73187374020232,10.399445468499222,10.529276541514152,386080000,NVDA
2020-08-03,10.974837303161621,11.063052679238234,10.680786049572909,10.697980628420458,412720000,NVDA
2020-08-04,11.191640853881836,11.191640853881836,10.870925928789,11.01446287126139,310336000,NVDA
2020-08-05,11.25045108795166,11.335177761725884,11.130339009824512,11.20783916726812,249924000,NVDA
2020-08-06,11.299044609069824,11.32147228672258,11.142798993433086,11.313248583108203,244316000,NVDA
2020-08-07,11.163483619689941,11.467752133742245,11.002004891962478,11.276120139418081,342516000,NVDA
2020-08-10,11.1290922164917,11.371559793938696,10.821584094052726,11.297798378444579,427796000,NVDA
2020-08-11,10.815105438232422,11.100933055062995,10.761029198085874,11.038134994023002,354512000,NVDA
2020-08-12,11.403458595275879,11.430122179530569,10.923008355606033,10.955404101900573,464412000,NVDA
2020-08-13,11.406200408935547,11.684054397814334,11.319231238709497,11.508868860447484,374460000,NVDA
2020-08-14,11.526809692382812,11.667106964479247,11.403707004210982,11.49291864273222,366436000,NVDA
2020-08-17,12.297322273254395,12.36983838973152,11.779244223706865,11.813134319513665,621300000,NVDA
2020-08-18,12.221317291259766,12.455811161264746,12.047378997783936,12.409958625490619,503448000,NVDA
2020-08-19,12.099461555480957,12.275393282226384,12.059091168815021,12.25695340371678,622624000,NVDA
2020-08-20,12.101950645446777,12.335198235596442,11.840544174455706,11.936485137516936,921388000,NVDA
2020-08-21,12.64271068572998,12.767557750103402,12.156030147155567,12.162509486784066,999868000,NVDA
2020-08-24,12.679340362548828,12.870972315704087,12.467274157202104,12.842314360697754,490564000,NVDA
2020-08-25,12.708995819091797,12.720209182640675,12.53331218530109,12.590129032194348,289076000,NVDA
2020-08-26,12.731921195983887,12.827114055891018,12.636977395177562,12.758086660677401,321244000,NVDA
2020-08-27,12.587636947631836,12.808674045517998,12.526085128500187,12.740393828304285,317604000,NVDA
2020-08-28,13.105463981628418,13.1057130406886,12.601838994333399,12.634234733692029,537160000,NVDA
2020-08-31,13.331488609313965,13.53134334832427,12.99582154857618,13.14035474214799,500840000,NVDA
2020-09-01,13.780672073364258,13.952917530269286,13.397293496321756,13.44066651527279,511316000,NVDA
2020-09-02,14.30463981628418,14.683780290429024,13.859441849310095,14.660846685338182,874012000,NVDA
2020-09-03,12.977521896362305,13.843985707642728,12.841170701150945,13.788398488115515,945128000,NVDA
2020-09-04,12.585671424865723,13.136559153164002,11.670598810155463,12.74645010480063,1463684000,NVDA
2020-09-08,11.878240585327148,12.5133820427161,11.670099900256915,11.700261234213434,795728000,NVDA
2020-09-09,12.677899360656738,12.771874077000696,12.196058807985507,12.363817959051502,736200000,NVDA
2020-09-10,12.275827407836914,13.027128843860567,12.13149916342981,12.951350382295354,698684000,NVDA
2020-09-11,12.12900447845459,12.615580420951083,11.861038495172767,12.449067906040254,636928000,NVDA
2020-09-14,12.834691047668457,13.276149172140206,12.59439501163075,13.04283268112524,1201744000,NVDA
2020-09-15,12.953096389770508,13.259948217874996,12.79032273402653,13.241252734491525,727556000,NVDA
2020-09-16,12.477985382080078,13.054548120019335,12.477237981183846,12.919443521878879,556384000,NVDA
2020-09-17,12.427131652832031,12.553013522827698,11.99963270306475,12.096848046884402,792512000,NVDA
2020-09-18,12.15368366241455,12.59564003138331,11.953769154171695,12.557003402123641,698460000,NVDA
2020-09-21,12.480725288391113,12.485959946305865,11.869763212079294,11.890203576572572,721044000,NVDA
2020-09-22,12.600873947143555,12.611094129925739,12.120031843646952,12.53830718247085,646452000,NVDA
2020-09-23,12.088374137878418,12.689864431415549,12.044004584311867,12.538805789732296,647012000,NVDA
2020-09-24,12.311969757080078,12.532823845196516,11.978944689670747,12.037025149940066,731240000,NVDA
2020-09-25,12.836186408996582,12.845908325364043,12.210019494133983,12.411180625544045,588016000,NVDA
2020-09-28,12.996963500976562,13.01366495891167,12.712795287861127,13.002198158567815,573808000,NVDA
2020-09-29,13.187159538269043,13.403526377731259,12.895513458671179,12.899750631913115,621460000,NVDA
2020-09-30,13.491020202636719,13.582751766420662,13.111879744629505,13.119108422732165,689184000,NVDA
2020-10-01,13.574775695800781,13.722592759617836,13.421473888726387,13.71785731901077,525004000,NVDA
2020-10-02,13.024136543273926,13.480052002064452,13.012918874543097,13.186411907767297,552496000,NVDA
2020-10-05,13.602694511413574,13.604439397742896,13.18416902422678,13.19738071395953,479820000,NVDA
2020-10-06,13.696419715881348,14.100736967285448,13.625128512043325,13.789647040474033,784420000,NVDA
2020-10-07,13.92325496673584,14.07805251907267,13.823048103619962,13.958901041754581,418084000,NVDA
2020-10-08,13.798371315002441,14.043404694029011,13.717857413427911,14.033931910966304,378900000,NVDA
2020-10-09,13.7225923538208,13.78391345519388,13.620890687212187,13.726830477949628,346892000,NVDA
2020-10-12,14.184490203857422,14.305137430572008,13.871905504040015,13.948680493281143,434744000,NVDA
2020-10-13,14.206674575805664,14.306632296500368,13.977844423886534,14.254783983347785,344604000,NVDA
2020-10-14,14.054121017456055,14.300898294489315,13.919265577728954,14.248800848206926,276100000,NVDA
2020-10-15,13.92923641204834,13.964881532170823,13.727576089528585,13.770450838000084,267224000,NVDA
2020-10-16,13.771197319030762,14.08029315022283,13.75225270822214,13.995790277727234,242392000,NVDA
2020-10-19,13.458365440368652,13.942697326105119,13.367630412305434,13.862432565530234,298068000,NVDA
2020-10-20,13.605683326721191,13.75948337781822,13.467587249483108,13.543863965624142,229212000,NVDA
2020-10-21,13.485285758972168,13.751257741305391,13.43817383559243,13.585243481964962,219596000,NVDA
2020-10-22,13.322013854980469,13.572031778068254,13.1931404700561,13.483042589568766,290480000,NVDA
2020-10-23,13.550593376159668,13.55358488073823,13.252466077529869,13.410752423255284,233484000,NVDA
2020-10-26,13.1029052734375,13.652796390775253,13.000455258958455,13.38782188167736,336896000,NVDA
2020-10-27,13.357661247253418,13.402779155391,13.1530093903305,13.267175346468049,250520000,NVDA
2020-10-28,12.590157508850098,13.22131094999224,12.57221037816046,13.15949157622967,376520000,NVDA
2020-10-29,12.985998153686523,13.154255577159386,12.712797475867808,12.801039269404054,320080000,NVDA
2020-10-30,12.497426986694336,12.898751718735854,12.264109578308071,12.812504903727957,416820000,NVDA
2020-11-02,12.544042587280273,12.799295201667675,12.358834557544668,12.620817583408344,299652000,NVDA
2020-11-03,12.981510162353516,13.066760445964261,12.565976243397154,12.671417759004495,272900000,NVDA
2020-11-04,13.754002571105957,13.7871563651867,13.298087029783545,13.350184490636403,410228000,NVDA
2020-11-05,14.118683815002441,14.29716143010116,13.950177250128425,14.12117705300446,319028000,NVDA
2020-11-06,14.519509315490723,14.546180872786115,13.854455760198293,14.068578472000274,383348000,NVDA
2020-11-09,13.590977668762207,14.648632601948703,13.57103651956659,14.510038239373735,582976000,NVDA
2020-11-10,12.732738494873047,13.566796863191128,12.591401776686265,13.566796863191128,644068000,NVDA
2020-11-11,13.378849983215332,13.39580057941819,12.910470188474756,13.015662587495353,404744000,NVDA
2020-11-12,13.417487144470215,13.725834723746646,13.277147879338871,13.439672400588838,365812000,NVDA
2020-11-13,13.258200645446777,13.628865795252274,13.021144322381677,13.587486796722393,346312000,NVDA
2020-11-16,13.475814819335938,13.609672786936784,13.117612986194123,13.134064362524917,413776000,NVDA
2020-11-17,13.38308334350586,13.556575394285218,13.26492937280869,13.512953248024814,312028000,NVDA
2020-11-18,13.389567375183105,13.566050966850302,13.14652897393838,13.425960851965607,510924000,NVDA
2020-11-19,13.401034355163574,13.448146283443393,13.061777123398173,13.174198194035736,565936000,NVDA
2020-11-20,13.04956340789795,13.455126331671973,13.026878935134125,13.41474481319187,341088000,NVDA
2020-11-23,13.101658821105957,13.343450577932368,12.977521828785813,13.132817635981302,361356000,NVDA
2020-11-24,12.919942855834961,13.123596289399279,12.847405030797862,13.104153406114008,346500000,NVDA
2020-11-25,13.19613265991211,13.230781249096818,12.982009931957721,12.994473268541617,259916000,NVDA
2020-11-27,13.222556114196777,13.368380111336071,13.13207116150674,13.335974672983816,167276000,NVDA
2020-11-30,13.362396240234375,13.373364775324069,12.934398961308828,13.226295119524549,286952000,NVDA
2020-12-01,13.350929260253906,13.48927447354429,13.18965044428198,13.452881000808961,296948000,NVDA
2020-12-02,13.504979133605957,13.633602438103843,13.195634124198149,13.311544958763958,283360000,NVDA
2020-12-03,13.360858917236328,13.624166319653078,13.294035237752661,13.551856276641901,199520000,NVDA
2020-12-04,13.522684097290039,13.524429499038396,13.353628383751987,13.4132212504212,202244000,NVDA
2020-12-07,13.571053504943848,13.695227164822676,13.464584017716646,13.56556809347434,223244000,NVDA
2020-12-08,13.314980506896973,13.563077716707136,13.246659679447056,13.549363709771498,271920000,NVDA
2020-12-09,12.896827697753906,13.378809617367338,12.834491658640333,13.26560772797794,401300000,NVDA
2020-12-10,12.938220024108887,13.0344672724086,12.815791751286014,12.835241327651122,207764000,NVDA
2020-12-11,12.979113578796387,12.985845978513062,12.789362252958734,12.933233768068241,209264000,NVDA
2020-12-14,13.273837089538574,13.353627148129704,13.043193921699451,13.053666331220567,270156000,NVDA
2020-12-15,13.325454711914062,13.428682637501693,13.152160547670968,13.404496216686207,193016000,NVDA
2020-12-16,13.207761764526367,13.402000716951177,13.177839777525831,13.387288930666692,223116000,NVDA
2020-12-17,13.306251525878906,13.344401151947084,13.14392823410941,13.331683975809367,231384000,NVDA
2020-12-18,13.237184524536133,13.36983505383843,13.036213170490358,13.343903235536635,342064000,NVDA
2020-12-21,13.297273635864258,13.33492484549951,12.933480617301809,13.040449469251602,302332000,NVDA
2020-12-22,13.243416786193848,13.302262026171132,13.019755223073906,13.284309595767821,185580000,NVDA
2020-12-23,12.975123405456543,13.240176213034147,12.970884980318413,13.22122600117891,179144000,NVDA
2020-12-24,12.959662437438965,13.09804852342096,12.904807368604905,13.003048268354469,97884000,NVDA
2020-12-28,12.86616039276123,13.028234503900824,12.729769845297538,13.028234503900824,212564000,NVDA
2020-12-29,12.909297943115234,13.03820942928166,12.808563046126832,12.891096302143335,170372000,NVDA
2020-12-30,13.1112642288208,13.17908568167089,12.862917844630886,12.956171747816942,225396000,NVDA
2020-12-31,13.02075481414795,13.11650270823762,12.881121715588817,13.102041079021927,192424000,NVDA
2021-01-04,13.079096794128418,13.616683254679629,12.928492914975337,13.069871373192392,560640000,NVDA
2021-01-05,13.369585037231445,13.408233079539716,13.052668617255039,13.065384842831413,322760000,NVDA
2021-01-06,12.581405639648438,13.210251349843325,12.552980805685426,13.187810341019562,580424000,NVDA
2021-01-07,13.30899429321289,13.342656288850517,12.852694956302209,12.933481843487463,461480000,NVDA
2021-01-08,13.24191951751709,13.385791009793136,13.007785563794448,13.327445140129552,292528000,NVDA
2021-01-11,13.58576488494873,13.924374654631828,13.327444529827535,13.3835465810968,518344000,NVDA
2021-01-12,13.44937515258789,13.71841810899848,13.309992231552675,13.7164225490186,291476000,NVDA
2021-01-13,13.496251106262207,13.589256752099574,13.349886586215547,13.454610677100126,210028000,NVDA
2021-01-14,13.165620803833008,13.564072669184723,13.145922972626082,13.539387840584494,283120000,NVDA
2021-01-15,12.825766563415527,13.290294537427819,12.81479573848984,13.193299661324813,277780000,NVDA
2021-01-19,12.991082191467285,13.0596512736183,12.810307081419827,12.982105024391291,226188000,NVDA
2021-01-20,13.330686569213867,13.395266422351042,13.022497185386248,13.077352251448168,258572000,NVDA
2021-01-21,13.831123352050781,13.96252785458221,13.218235250667318,13.383300802348835,337780000,NVDA
2021-01-22,13.676526069641113,13.805437518566272,13.59149981451587,13.703954077972952,246820000,NVDA
2021-01-25,13.617432594299316,13.792222906843277,13.201775917820182,13.745595479607013,251112000,NVDA
2021-01-26,13.400005340576172,13.60895511614543,13.352380132256862,13.544873671973665,163980000,NVDA
2021-01-27,12.883862495422363,13.19803571963846,12.7601872437414,13.195292538180821,371272000,NVDA
2021-01-28,13.016761779785156,13.304754922726918,12.92649931832804,12.962155920214768,228316000,NVDA
2021-01-29,12.955673217773438,13.299768427548274,12.877628563577591,13.040699478065463,271552000,NVDA
2021-02-01,13.202276229858398,13.235937275956195,12.868902609137884,13.019008103662717,217204000,NVDA
2021-02-02,13.521185874938965,13.536395122770351,13.250646742172403,13.363600375597834,220440000,NVDA
2021-02-03,13.49500560760498,13.895202887143391,13.481042394931094,13.600228117062478,245408000,NVDA
2021-02-04,13.62840461730957,13.637630039577589,13.302761193484542,13.49550393934747,201340000,NVDA
2021-02-05,13.555346488952637,13.70121355588606,13.51021525363682,13.68899574443707,169152000,NVDA
2021-02-08,14.400873184204102,14.435781216736476,13.691239490275796,13.691239490275796,434624000,NVDA
2021-02-09,14.225833892822266,14.544994139772516,14.185190289145298,14.303129980095962,287560000,NVDA
2021-02-10,14.725517272949219,14.865897960955252,14.303876794568637,14.425307273903554,485352000,NVDA
2021-02-11,15.210741996765137,15.232186181314688,14.88584714428592,14.940952373280984,450828000,NVDA
2021-02-12,14.922002792358398,15.251137034656068,14.73624069296745,15.01051986233055,374756000,NVDA
2021-02-16,15.290033340454102,15.332173135949482,14.910780888030713,15.024731354146924,321960000,NVDA
2021-02-17,14.86689567565918,15.183562859002489,14.741225821276931,15.13119986482596,274756000,NVDA
2021-02-18,14.790098190307617,14.834231641034966,14.536763869885384,14.690360149048791,233868000,NVDA
2021-02-19,14.887344360351562,15.137186961984805,14.807803503760814,14.985086855607292,271724000,NVDA
2021-02-22,14.31809139251709,15.093551969454566,14.28742178345262,14.735991924439366,325884000,NVDA
2021-02-23,14.104901313781738,14.201397767025272,13.354374823711513,14.038325894837678,391780000,NVDA
